,content,sentiment
1991,"1️⃣ Dubai allows #BTC in tax-free zones

  2️⃣ #NFT bottleneck: among 73.1% of NFTs in the past 90 days only one tx occurred

  3️⃣ A statue of Satoshi Nakamoto lands in Budapest.

Watch our video for more news:
👉https://t.co/EquPBtGN7c https://t.co/h8cFNlU9oo",1.0
1992,Looks a lot like Satoshi Nakamoto https://t.co/San3wJUfVU,0.0
1993,"@hun6ter Thanks @hun6ter :
@satoshibles 
#satoshi 
#SatoshiNakamoto https://t.co/IgeqFtAFIX",0.0
1994,"El Salvador Watchdog to Investigate Government Bitcoin Purchases, ATMs https://t.co/skjKl4J21K",-1.0
1995,I have never been more bullish on anything in my life as I am in #Bitcoin,1.0
1996,@BoredElonMusk Do u consider yourself Bitcoin or Doge at the exchange?;p,0.0
1997,@neal_katyal @John_Scotus Are we sure this hamster is not Satoshi Nakamoto himself?,0.0
1998,"Universal Truths of #Bitcoin
Maximalism

@giacomozucco https://t.co/jOTcTrM1rw",0.0
1999,I don’t know who hit my line more student loans or niggas on bitcoin..,0.0
2000,Bitcoin $BTC on CoinSpot currently $AU59774.8714 ($AU59810 buy /  $AU59403.37000001 sell). #spon https://t.co/ZnKhnJfXb4,0.0
2001,"Am I the only one that thinks #Bitcoin might be the catalyst for the crash.  As companies put it on their balance sheet, the treasury must be thinking we lose control, we’re toast.  Too many companies do it, and they will be boxed.",-1.0
2002,Bro and I were discussing about cryptocurrency and the richest guy in bitcoin buying digital art but is a simple guy in real life,0.0
2003,"#doge #SHIB #btc #kishu 

$doge $shib $btc $kishu https://t.co/2TVBElFllv",0.0
2004,"Revolutional   project in knowledge exchange sphere Don't wait, just hit and registered yourself with. @Key_Fund #KeyFundFinance #KeyFund #KEY #blockchain #cryptocurrency #technology #bitcoin #money #crypto #Binance #BNB #cryptocurrencies #fintech",0.0
2005,"The Central Bank of Portugal 🇵🇹 (Banco de Portugal) has licensed two #bitcoin  exchanges for the first time, Criptoloja and Mind The Coin",1.0
2006,"@TreasureKeyBet @PolyDeFi @KoalaDefi You chose to remain anonymous, because you looked in the eyes of bitcoin creator Satoshi Nakamoto. However, how can investors trust your project that it is not a fraudulent project? What strategies does the PolyDeFi team use to attract investors?
@Amasa_io @phan_br @ph",0.0
2007,@JustineNavaja bitcoin besh,0.0
2008,"Smart contracts are coming to Bitcoin through Dfinity’s Internet Computer   https://t.co/clcfYToLfp 

$btc #bitcoin",0.0
2009,"@elonmusk You are shaping the crypto exchange alone.👏 At least Send a bitcoin, let us relax. 😁",0.0
2010,"Bay $Luffy now 🚀🚀🚀🚀🚀🚀🚀🚀
#saitama $btc $eth $kishu $akita $husky $shib $aidi 
I Bet on $Luffy for 100x
https://t.co/JUq6vTgc3f",0.0
2011,@capital_sb I saw a mortgage company say they about to start taking payments in Bitcoin,0.0
2012,@CashApp Thank you for the Bitcoin. I’m very tickled to own my first crypto #CashAppBitcoin,0.0
2013,"Top 5 cryptocurrencies to watch this week: BTC, AVAX, ALGO, XTZ, EGLD

Read here : https://t.co/I2b8bBdXEA

#bitcoin #btc #ethereum #invest #money #finance #trade #btcusd #eth #ripple #xrp #fintech #technology #litecoin #monero

Follow us for latest #crypto and #blockchain news… https://t.co/Wmwdmmvcln",0.0
2014,"Again real game of $MLN will start above 200$. Keep watching 🔥🔥🔥🔥🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀

#cryptotrade #Cryptocurency #cryptoworld #CryptoNews #crypto #cryptotrading $btc $eth @Whale_Sniper @whale_alert",0.0
2015,Satoshi Nakamoto’s discovery of absolute scarcity is as profound as Einstein’s discovery of General Relativity.,0.0
2016,"What the hell..
Idk what can i do.. .

@AirNFTsArt @TheBinanceNFT @TrustWallet @nftarthodler @NFThypeio @rabbits_nfts @opensea @UniSoldiersNFT @nftceoclub @NFtsGrab @NFThypeio  #cryptoart #bitcoin #nft #blockchain #ethereum #cryptocurrency #cryptoartist #abstractart #eth #nfts https://t.co/HlpRMWHqdR",0.0
2017,$ 30’000 per $BTC: check,0.0
2018,At least we know Elon Musk is not Satoshi Nakamoto now.,0.0
2019,"Before I give my comments on the close, one thing that needs to be pointed out, we have a double bottom on the $BTC Dominance chart. So if your seeing your $Alts dip on the $BTC move up, this is your answer. Fwiw, I think this is a short-mid term outperformance https://t.co/zCkqJ9tkXj",0.0
2020,@theRealKiyosaki This coming from the guy that still doesnt know you can buy a fraction of a Bitcoin.,0.0
2021,@davidgokhshtein Don’t judge me XRP there I said it then Bitcoin,0.0
2022,@JuLyahh_ That Bitcoin ain’t makin no noise man 😭,0.0
2023,@el_majormojo $btc Bitcoin,0.0
2024,"The B Word #conference is coming soon 💥

#bitcoin was yesterday you should talk about @BloXmove and #BLXM with @HBloxmove and myself ⛓🚘

@elonmusk @jack #blockchain #mobility https://t.co/mnlKSMHbu5",-1.0
2025,"Halloween Is Cooming!
Tree Scare 04
Handmade PixelArt NFTs
Let´s Go to the Forest!
https://t.co/47CPIpq3bC
#Solana #SolanaNFT #SolSeaNFT #Halloween #NFTCommunity #pixelart #trees #forest #thanks #BTCUSDT #CryptocurrencyNews #Crypto #myfirstNFT #scared #UFO #Aliens https://t.co/qodYnhHk1h",0.0
2026,"“Don't ask taxi drivers if @Uber is a good idea.

Don't ask hotels if @Airbnb is a good idea.

So why would you ask bankers if #Bitcoin is a good idea?” - @danheld https://t.co/Vs3m2dZakh",-1.0
2027,"One in three people in the world does not have a bank account. As a result, these people are excluded from global trade. @Cake &amp; @defichain will change that. Next level financial instruments. Soon to come are decentralized loans and shares. Gamechanger for the World. #Bitcoin",1.0
2028,@BinanceUkraine Ukraine has officially passed a law that legalized Bitcoin.,1.0
2029,"The great project and pontensial token in future trading investment, i glad to part in this project
@DhenBagoes_1 
@Tatisuryati051 
@WiwitChimut 
$NTTC #Polygon #Bitcoin￼ #Binance￼ #Whitelist https://t.co/cnLxeDMw8o",0.0
2030,@TheMoonCarl It’s piece shits like u leveraging that fuck up Bitcoin prices u fuck idiot,-1.0
2031,"$BTC: $7,243.40 (603.62%)

Your $1200 stimulus is worth $7,243.40 of $BTC, a 24hr change of 0.769% and $55.28. The 24hr low was $6,871 and high was $7,411.

Price: $42,958.18 │ 0.769% │ $327.86
L $40,750 │ H $43,950

#bitcoin #bitcoiners #stacksats #theflippening #greatreset",0.0
2032,@AndrewYang You know Satoshi Nakamoto?,0.0
2033,"Wow! Bitcoin now soaring above $30,000 for the first time!",1.0
2034,"Check out my #BTCUSD analysis on @TradingView: https://t.co/4LbEpotku2 

@coinskid 
@jclcapital",0.0
2035,@Annabel18473775 @HaitianBhaddie @Bitcoin Bye bot,0.0
2036,#BTCUSD - ₿itcoin  - Analisi del 26-9-2021 - TradingView - https://t.co/VocGxJv7tn,0.0
2037,"$BTC short term feels bearish but zoom out and we're still within structure
Re-tested the support area as expected ✅
50 week moving average is at $38k, never closed below in bull cycle ✅
Sideways summer has mostly been played out as expected despite the manipulated crashes https://t.co/0633d7djA7",0.0
2038,https://t.co/7OJXjkPpQo Join the waitlist for the BlockFi credit card with my link and we’ll both start earning bitcoin soon.,0.0
2039,#Bitcoin millionaires #lol https://t.co/sJHvKqyMmj,0.0
2040,Your Bitcoin out concern @ Bitcoin https://t.co/qwhnmv6bz1,0.0
2041,The #GOAT is $BTC hodl 💎 👊 https://t.co/JTGzSc676u,0.0
2042,"Guys, you can now tip your favorite creators on Twitter in Bitcoin! Let’s rejoice in keeping the rich, rich",0.0
2043,Ethereum (ETH) Skyrockets 18% in 3 Days as Bitcoin Taps $48K (Market Watch) https://t.co/zPFkk1aoJ2,-1.0
2044,@davidmweissman Satoshi Nakamoto…we have lost to discuss about #Bitcoin https://t.co/R9z7gW9LEy,0.0
2045,@BITCOIN_ANIMALS good morning!🌱,0.0
2046,#BTCUSD - BTCUSD - TradingView - https://t.co/DtHaz606Mz,0.0
2047,Some people joked that the Chinese government has arrested Satoshi Nakamoto and seized two sacks of #BTC.🤣,0.0
2048,Part of the uncomfortable truths regarding Bitcoin mining https://t.co/yr64rTaj5m,-1.0
2049,bitcoin is real jd diay,0.0
2050,So this is what i see when I look out back just now had to share    $btc $doge $vtho $hot $agi https://t.co/5mUQdpDrjj,0.0
2051,"Remember when I said I invested in crypto as a nobody? Well, in just 1 month I doubled my would be salary.

From $0.3 to $0.8 ↗️

Crypto fuels the ordinary people for the right to earn property assets in this unfair world we live in.

#Crypto #BMON #Bitcoin #ToTheMoon https://t.co/yXYGuoRE9d",0.0
2052,"#BitcoinForever #Bestbusinessshow 
Bitcoin is special to me because it's the future and very clear to see that it is if you actually look and understand it also philosophically! It's Technical and  philosophical! I'm no expert.Intelligence is great , but wisdom is irreplaceable!",1.0
2053,"I don’t trade crypto. I own crypto 
#xrp #BTC #eth #doge #xlm #amp #ada $xrp $btc $eth $doge $xlm $amp $ada",1.0
2054,@ZssBecker P.s Since when is the news right?? if so china would have already banned bitcoin!!,-1.0
2055,"Install CryptoTab browser and get real Bitcoins for using it. Your earnings will keep growing as long as you're watching YouTube, reading news and using your social network accounts daily. https://t.co/Mnx6q718RB #cryptotab",0.0
2056,"Trust While the world trusts on BTC and blockchain, the price keeps falling. Saturday the BTC hovers around 41k-42k, as the weekly candle is closing, a drop occurs. It’s time to buy, or isn’t it? Buying in a...
https://t.co/oWJyqklofI
#bitcoinnews #crypto #investment #ethereum https://t.co/9SFGZzOMXo",0.0
2057,Early morning run @ #btc,0.0
2058,@tyler @RayDalio I own #bitcoin but that’s literally a complete misrepresentation of what he says.,-1.0
2059,"Deutsche Bank on #Bitcoin
 
https://t.co/CP1Pi6fiaO https://t.co/qkqGp4pIxB",0.0
2060,How to Buy and Trade Bitcoins and Criptocurrencies https://t.co/a2uh8yJoPB,0.0
2061,"@CoinDesk @Tesla I guess you should have ran this story last week when someone may have believed it. Don't forget your own guy caused a bunch of problems talking about selling that Doge and turning it into BTC, WTF!",-1.0
2062,"@Teddy91345829 @CryptonoMiss Open a wallet at https://t.co/hXcIve03bt and buy sending BTC, ETH or USDT",0.0
2063,@FIGZ415 @ThetaTendies Lol. Bearish on q4? Look at a lot of btc q4s,0.0
2064,@Bitcoin No one knows cryptocurrency better than me! Because I have earned 6 million euros!,1.0
2065,"The Results Are In! Helium mining for 30 days with 1 hnt miner and 100 witnesses. #heliummining #cryptomining #crypto #Bitcoin 
https://t.co/SADqN8JkdZ https://t.co/LbkxGQQC2c",0.0
2066,"@MMCrypto #BTC $BCH $BSV $CGLD $COMP $DOGE $EOS $ETH $GRT $LTC $NU $OXT $XLM $XTZ 
If DOGE hits $303 we hit $1M",0.0
2067,@XTaoubina Have you added relevant Bitcoins to the assets you formally track?,0.0
2068,🧡 The journey is the reward. 🧡 #Bitcoin #btc #bitcoinprice,0.0
2069,"🚨🚨🚨TUNE in This SATURDAY..
LEVEL Up, LAUNCH PARTY
w/ #StockQueensTrading &amp; ""Special Host"" @JimJonesCapo Owner Of #CapoCoin  with 7 figure Trader***  MissForexNchiLL #FOREX
#Crypto #cryptocurrency  #CryptoTrading
#Bitcoin #Culture #educationmatters
 https://t.co/0CEpMirBTl https://t.co/P4f9hF0XQe",0.0
2070,@SavageBTC BTC is so ass !!!,-1.0
2071,Hey I joined a network called SurveyJ and earned $68 today! You get paid for testing out new free apps and posting on social media. Sign up with my link for an instant $40 signup bonus! https://t.co/MqJzORIRmf #surveyj #cashapp #bitcoin,0.0
2072,Hey guys! I found a unique service and I want to share it with you! It’s called CryptoTab Browser and it’s the world’s first browser with a built-in mining feature. You just use it as a normal browser and earn Bitcoins at the same time. https://t.co/VNbSJnxCC5 #CryptoTab,0.0
2073,"Whale is still buying #bitcoin. Do you already own bitcoins?💰

Doesn’t matter if you’re a whale or a fish, if you are holding #bitcoin you are ahead!💎

Source: https://t.co/1qZ759Eym6 https://t.co/OYmXbNvDKE",1.0
2074,Lets just get this over and done with huh? #BTC https://t.co/FQBQjKANKj,0.0
2075,Bought some BTC to buy some Doge,0.0
2076,"In other news, my tank is full and I bought more #Bitcoin",1.0
2077,"1)they started to buy #bitcoin in #spot market before #expiration .(in this way the price will go up and #retail traders who looked at  resistances enter the market and buy bitcoin by breaking out 50k as a resistance.

2) they started to #sell their bitcoins at (52k-52.5k)",0.0
2078,Hey I joined a network called SurveyJ and earned $509 today! You get paid for testing out new free apps and posting on social media. Sign up with my link for an instant $40 signup bonus! https://t.co/d1evc64JA3 #surveyj #cashapp #bitcoin,0.0
2079,"#BTC is a joke, a meme, no better than #dogecoin https://t.co/4Q4P0CWU5g",-1.0
2080,@ErichGarciaCruz @duczko Recibido! Muchas gracias! #btc https://t.co/egWGyBpTBW,0.0
2081,@JRNYcrypto Not aping into btc when I discovered it at 10k last year 😫😫😫💀,0.0
2082,"@TheMoonCarl Government of China is the 2-nd biggest holder of $BTC #Bitcoin 
They simply open short #BTC position &amp; then spread FUD news about the ""ban"" making billions ot dollars on each dump. 
Then, they simply buy more on the dip ! 
Easy money ! https://t.co/gTlTQRhoOr",-1.0
2083,"It takes a lot of energy to mine Bitcoin. That's good news for states like Texas, Kentucky. - NBC News https://t.co/BRYYrzBDyC",0.0
2084,"@glennhodl Your graph suggest Bitcoins current market cap of approx $800 billion will increase to over $12 trillion within 4 months. So yes, step away from the crack pipe kid 🙌",0.0
2085,"So a friend of mine told me that this guy @SOficialy is trying to swindle BTC, gift cards, money because the US Army didn’t let him bring a debit card “overseas”. He’s stationed at Fort Polk...but says he’s SOF. So now I’m babe! #scammer #fake_valor #FORTPOLK #JRTC https://t.co/11HTeyrb2B",0.0
2086,I am in no way supporting watch @FrazierKay did what so ever but everybody is in him. What about all the pump and dumps and manipulation @elonmusk does everyday with @dogecoin and @Bitcoin @Bitboy_Crypto https://t.co/tyu5RsAQmD,-1.0
2087,"@VirginTraderGal @Bitboy_Crypto @EllieGonsalves And if you like multiple coins , and want to throw dollar, then why not a Humbl ETX $HMBL $BTC $DGB $ETH $XTZ https://t.co/np912lkWRv",0.0
2088,busch buy off the buy! #AMCtothemoon #ytd $btc #BTC #adawards #adchallenge just remember from anything ever again truthfully itself of no joke this makes to dues paid already so who do think as of ok? jingle tune is what the oldschool used for ads too basically @AdSense @Google 1,0.0
2089,@IamHarrison242 Yup like btc,0.0
2090,"@csuwildcat I agree with your general statement that #bitcoins energy usage is not a big deal and it uses a lot is wasted and stranded energy, it’s not quite a linear equation when you factor in ‘green’ energy",0.0
2091,#bitcoin news https://t.co/6temk7tNcx,0.0
2092,"@deyonte_btc as Jeff booth likes to say, how do you solve climate change in an inflationary monetary policy environment (more &amp; more consumption)? No one has answered the question. Climate lockdowns next up 🚨",0.0
2093,#blockchain: It could have big implications but #Bitcoins and other #altcoins will soon after recover. They always do. That's the strength of being #decentralized and #distributed. https://t.co/gGWGYCwuYL,1.0
2094,@elonmusk We miss BTC too 🇩🇪,1.0
2095,"@cryptoquick @sanket1729 @TheBlueMatt @peterktodd @Liquid_BTC @Elichai2 @devrandom01 @carl_dong @stevenroose3 @RCasatta @afilini @roman_zeyde forgot to mention @darosior, Sebastian Geisler, @real_or_random who contribute and do a lot in the mentioned rust bitcoin projects, @kallewoof, Thomas Eizinger and Jake Rawsthorne doing contributions to many bitcoin crypto rust libraries",0.0
2096,"I was in Germany today
Cone and invest bitcoin
And get lot of money
#Bitcoin https://t.co/AsTujMjNv3",0.0
2097,At this point. I may need to open an only fans 🥴 #BTC #cryptocurrency #cryptotrading,0.0
2098,I’m start planning a trip to El Salvador. Want to experience the BTC movement in action.,0.0
2099,"CRYPTO NEWS:  Deutsche Bank analyst: Bitcoin will be ‘ultra-volatile,’ but it’s here to stay https://t.co/6qmMQL59Us #altcoin #altcoinnews #bitcoinprice #business #centralbank #crypto #cryptocoin #cryptocurrencies #cryptocurrency #deutschebank #volatility https://t.co/K2s6BpuIuI",-1.0
2100,"Leader in cryptocurrency, Bitcoin, Ethereum, XRP, blockchain, DeFi, digital finance and Web 3.0 news with analysis, video and live price updates.
https://t.co/RGiK6U4VPO",0.0
