,content,sentiment
759,Mfs be doing the scam wit Bitcoin on cash like dumbass how u make money when that crap go down rn. Play wit them mfs who ain’t on crap,-1
760,"@jeremy_hugh @gator_bitcoin @hades423 @mtgreenee @RashidaTlaib Agreed, people want to stick to the fact of why there were riot in Kenosha.",-1
761,"Are you say no red candle for 6 day, even if Bitcoin takes a dump? GUARANTEED!? 
Sign me up. ✍️ https://t.co/Vp4sMLK94Z",-1
762,"So @jack is try to put down web3 by say it’s all control by VCs…

I’m sure this has nothing to do with him being a Bitcoin maxi and web3 being build largely on the Ethereum network and L2s 🤔

Kinda remind me how ETH tip went alive the day he leave Twitter 😂",-1
763,how do y’all be let y’all instagrams get hack by them Bitcoin ppl? 😂 I keep see that crap.,-1
764,"@fatbabyfunds Yea I screwed up $BTC bought at 6000 in 2019, sell at 15000. Didn’t get back in until 45000. Crypto is a Brave New World for sure.",-1
765,@Dangerouslytal @WSJ No one know who Satoshi Nakamoto is,-1
766,"@nic__carter @sarthakgh And here in the Bitcoin globe, we don't make kindly to Stock to Flow issue",-1
767,"NFT'S are the same as DLC, but the difference you only own it on that game you purchase it on &amp; you can't sell or trade it. People think BITCOIN was a scam too at one point. Everything is become digital, so keep I rather put my $ in Crypto rather of bank.",-1
768,"@BowTiedNileCroc This is a calamity. The $LINK marines are cringeworthy, the integration keep come in, the cost action say depressed. Holding out hope that after $BTC peak in bull marketplace $LINK will rocket.",-1
769,I just guess it's a shame that #Bitcoin is only use for trading. Right now we want a new currency now that the Euro and Dollar are go to become worthless..,-1
770,"Russia perhaps ban Bitcoin
.....Buy the Dip",-1
771,"Tuesday, August, 14 - 2007 - Bank of England Governor Mervyn King is first alert of possible trouble with NR // 31st of October 2008 #SatoshiNakamoto was publish #Bitcoin White Paper … Happy Boxing Day ! https://t.co/dU4D1A4kfG",-1
772,Ok so $KR $BTC bitcoin news was fraudulent like a pump when they said Walmart $WMT was accept $LTC  LITECOIN PUMPED AND DUMPED,-1
773,Bitcoin been play with my emotions for like 2 months,-1
774,"“When people get thirsty they’ll plant food, not mine bitcoin.” - yelled from a distant room by one of two relatives arguing about crypto.

Thanksgiving politics always delivers.",-1
775,"Definitely not the good way to mine #bitcoin with new tech like #ASIC miner get good and good, but here is my #Docker picture to run the #NiceHash Equihash algorithm. https://t.co/uW5BCzpQWs",-1
776,$BTC At this later stage in the bull running you should be sell not buy more and get trap 🆕 #RecvProfit,-1
777,"gm 

everyday reminder we are in a bear marketplace $BTC $ETH",-1
778,"Bitcoin is trend low.

#TheIceBreaker",-1
779,Finna get back on my crypto crap if I woulda keep my bitcoin I woulda make 40k earnings today I took my crap out after I make 5k n see ds goin down🤣🤣🤣,-1
780,How easy is sell Bitcoin though? If it’s not as easy as buy it then you’re look at a scam https://t.co/mAAOWcr6ws,-1
781,This how we startin Q4? This shit looking mad coordinated bruh 😭 $BTC https://t.co/FXTkqp90cN,-1
782,"@BitStream411 @SeefeeSama @SoldierNodes we should wait until $BTC dump Hard then get into $STRONG , I guess that would be safe",-1
783,"@saylor, I actually like ya, man. Sorry… I’m not sell you any of my #Bitcoin. No hard feeling",-1
784,".@AaronRodgers12 send me $100 worth of #Bitcoin on November 2nd.

It’s now worth $75. 

This is your mistake @joerogan.",-1
785,"New  GLOBAL large order detected on DERIVATIVES marketplace
23:41, 12/27/21, Bitmex, Sell, $BTC/USD, $382,900",-1
786,Ummm $NGC is a sleep giant. Only about 2.7M Market cap. The more you know! If you lose money just wait 4 hour at a time ;) #kucoin $BTC $ETH $SOS https://t.co/n1VAk4t7CJ,-1
787,HELL no. We are NOWHERE near masses acceptance. It's just get start and there is one thesis I can't point out for sure: no regulating = no masses acceptance --&gt; We want policy and regulating for masses acceptance #Bitcoin https://t.co/UIKo9Bozyk,-1
788,"🟩 Block 716051 ⛏ ⛏

📅 27th Dec 2021, 23:55:25 GMT

📣 1,136 tx with a value of 3,391.414 ₿ ($171.96m 🇺🇸)

📣 distributed to 4,220 recipients 💎🙌

📣 18,912,825.00 ₿ (90.06107%) mine ⛏

📣 2,087,175.00 ₿ remain 💰

#bitcoin #tictoknextblock",-1
789,@SquawkCNBC @APompliano That is a lie. Bitcion can't scale. It get slow and more expensive. Everything he say about bitcoin is a lie or misrepresentation. Jesus Christ. Stop with this guy. You are now willingly put out untrue info. Stop it. Do we really have to sue you to stop the lie.,-1
790,Btc make similar bull trap..16th June - #BTCUSDT TradingView https://t.co/5CwtQ0WgiW,-1
791,"As a redneck hillbilly, I need more redneck hillbilly in the bitcoin place. Problem is redneck hillbilly don't care for leftist virtue signalists and their nonesense.
Can we all please just keep on being the same.
I like toxic maxi as we are. https://t.co/w4u4x6lwJP",-1
792,"@LibertyBlitz @256btc If you don't think it or don't get it, I don't have the time to try to convince you, sorry. - Satoshi Nakamoto",-1
793,"I cancel some monthly subscription and just go to (tactically) auto-buy some stock/bitcoin every month rather with the the money ♻️

If I can afford to spend the same money on junk then I can afford to invest it.",-1
794,@GetEmRock nah can just blame jack for shadowbanning any questioning of bitcoin narrative 😎,-1
795,that bitcoin shit hacking at ppls instagrams it’s so fuck up,-1
796,"@John_Inubookay @Michael04665246 @DogeAccept @69DogeOnDuty @CalisCihan @nmayfield28 @AllPeaks1 @DogeTheBaptist @DogeDealz @Anthon_inu Like I said. He wildin fr fr. This was some dissapointing crap. Imagine kickin it with satoshi nakamoto on twitter and you get out he doesn't know how to treat people and act like a immature child when face with pressure or discomfort. Lmao okay then, on to good thing 🤣",-1
797,$BTC little bit of red and all the bear and panic comes out 💝 https://t.co/hQzO65a6Vf,-1
798,@CNBC @SquawkCNBC @BeckyQuick @JoeSquawk : U know @AnthonyPompli11 the concern this @Cornell professor has - #BTC inability to function as a medium of exchange could be its downfall because that was #SatoshiNakamoto's intention. The force use could also be an issue!!,-1
799,"@tslaqpodcast Someone isn't being intellectually good with themselves. Your statement clearly state what you are denying. Why not use $TSLA, $AMC, $GME, $BTC, $DOGE or the thousands of other example. Why bash Trump with vieled insult?",-1
800,"Looking at it over a long term it make sense, it’s even hard to make in the moment 😂
•
#bitcoin #bitcoins #crypto #cryptocurrency #invest #invest #investing @ Clemson, South Carolina https://t.co/rarGM6aoel",-1
801,"Swing failure shape at range high.

Don't push alts trade. $btc",-1
802,"In later '17 I discovered margin trading

I didn't get how it work &amp; went 10X with 15 $BTC

Then I get liquidated

Then an OG margin trader told me I had to lower leveraging so I went 5x. I reduced size &amp; risk, scan fundamental, use good indicator. Then I get liquidated",-1
803,We’ve been go up for a week and  people are freaking out about a plunge. 🙄 $BTC,-1
804,"$BTC.X $BTC (delayed) as mention - look ahead to PT 3 

Close to break out for longs. #BTC #BTCUSD  #BitcoinCash  #bitcoins #cryptocurrency #CryptoNews #Crypto https://t.co/fNv3N3Ks5O",-1
805,@squirtRanch Bitcoin is the great pyramid scheme of all time,-1
806,"@moocoosoo @38bitcoinheiro “If you don’t think it or don’t get it, I don’t have the time to try to convince you, sorry.” 
- Satoshi Nakamoto",-1
807,"EPOP use to be one of my favourite travelling podcasts. Post-Covid, it has get lame while ""pivoting"". Now it's all interior design, bitcoin, short-term rental, parenting, and the like. Doesn't do much of anything for me anymore. Sorry, Trav &amp; Heather. What are you all listen to?",-1
808,@tszzl I’m pretty committed to Bitcoin’s hash wars… I’m assume during those volatile period the metaverse will also be at war. Isn’t the gaming industry already at war with cheat developers… we all know TimmyTheSkid isn’t developing injections for game.,-1
809,@cypherhive @a_bitcoin_pleb @lucas_lclc You guy have big mouth but none of you will move out of confortable and democratic Europe. Prove me wrong… #beautifulSwitzerland,-1
810,"When I’m having a bad day, I guess about how my grandpa had over 1000 bitcoin for under $200 a share, and sell all of it in less than a year for earnings",-1
811,"#Bitcoin Loses Luster to Alternative #Coins in Up Day for #Crypto
https://t.co/aQ6BTMlSix

As a blockbuster year for #cryptocurrencies ticks to a close, some of the small coin are having a moment.",-1
812,Niggas try and hack my Instagram everyday 😂 with that Bitcoin crap,-1
813,"@evaninsky @Hessu357 it is you who do not inform well, only marketing and chat! ""no fomo"" but always promises! the mistake is yours! not mine! however I realize .. Artur is Satoshi Nakamoto!",-1
814,"@mansiokk “If you don't think it or don't get it, I don't have the time to try to convince you, sorry.” – Satoshi Nakamoto",-1
815,"In case y'all are wonder, all my coin are not bit. I can wash my truck with these coin and do laundry. I like those variety of coin. They jingle. Unlike bitcoin. But than again, fake money make the globe get round. After all those quarter dollar don't actually have getld. Oops. https://t.co/AcAUgFgQEd",-1
816,"@MaraCatbird8 @kevincollier @anblanx An Alien Domination, they find how human race could be attack, then they just realize a test. They are planing new attack but for now they're try to gamble with @elonmusk about Mars, if we lived the planet, get to Mars, it will be allow to use Social Media and $BTC 😂🙋🏻‍♂️👽",-1
817,"$BTC $ETH Unfortunately, we might be due for a correction.
Alt-coins are at mad valuations and want to get nuked. Noobs invest in alts while trash-talking Bitcoin will teach their lesson after lose 90%+. ✔ #RecvProfit",-1
818,"JPM Chase CEO say that @Bitcoin is like ""fool well"" and ""with no intrinsic value"" that once regulate ""they will regulate the hell out of it."" 

Well sir, I guess by now we all see how the authorities regulate sector worth billion. It's a laugh. 

#cryptocurrecy living on!",-1
819,"@shadiilane Complicated question. Long running, gold. The trouble with bitcoin is it’s a currency based on nothing. In the short running money can be make in it, but finally it’s go to collapse.",-1
820,"@JonesJokin @Victor04477025 @GeoBit_ I buy $ADA, however, I do not see it overtaking Ethereum or Bitcoin in the future (marketcap). At least not in the next 5 year.",-1
821,The fact that @Shibtoken is pump along w/ BTC while actual real altcoin took a plunge is pure manipulation. Hold $BTC but don’t fall for the trap on these shit coin. Whales will try to fool new investor w/ mainstream coin.  #Crypto #cryptocurrency #btc #doge #shiba,-1
822,@LayahHeilpern If you talk bitcoin then no one comes to mind I’m afraid.,-1
823,Holy fucking!!!! #bitcoin https://t.co/pFp6MKS22i,-1
824,"@0x81D_Shiba That's so funny!
I LOVE @seanonolennon, but I was talk to my (4) grow kid at Christmas time about him,  and I mention how much he post about bitcoin.
My old son laugh and exclaimed, ""Oh, he's a bitcoin scammer!"" 😄",-1
825,$BTC I give BEARS on here scared! They block me! Why? Because they are broke PEASANTS! 📢 #RecvProfit,-1
826,"@Satoshi73203493 @krakenfx You're call $SHIB a scam... yet you call yourself ""Satoshi Nakamoto"". 😂🤡",-1
827,"When I mine. I don't see at how much paper fiat #USD I give. I see at how much #CRYPTOCURRENCY I #mine.

#Bitcoin popped to $10,000 then $19,000 in 2017 in a few months. Now we are at $50,000 per $BTC.

Forgot paper fiat. Stop swap your mined #Crypto into fake paper fiat.",-1
828,"Who is Satoshi Nakamoto?

Wrong answer only...",-1
829,"Today's bitcoin futures contract transaction was complete, earn $73018.75. https://t.co/DN7CtC0elu",-1
830,"The debate on #bitcoin TX fee being voluntary or a tax seem to miss the point of #btc - user are pay to be prioritised in the mempool and have their TX confirmed. Let there be Game Theory and a Nash Equilibrium, Satoshi Nakamoto once theorised in his WP.",-1
831,@ccattrj $any has been hot garbage. People want to stop hype $btc with it. Big let down watch $btc fly and $any tank,-1
832,"The scatama people even don't realize the meaning of DEFI...

When you mention, Satoshi Nakamoto and Bitcoin.

They block you.  @ryucryptos @OUTTA_FOCUS @remi_grl  @Fabio_NYC_  @alexigabriel4 @ShytoshiKusama @Dezaxe https://t.co/NiC0FoWZqv",-1
833,"New post in Falcon Trader Club: ~ Falcon Trader Bot Alert ~ 
#BTCUSDT is about to change trend in 15 min chart time shape. 

This is a Bot generate alert for #BTCUSDT 15 Min Chart. Trade at your own risk. https://t.co/D4vZ90Dcio",-1
